nama,kategori,rating,jumlah_ulasan,tipe,alamat,telepon,website,latitude,longitude,url_maps,diambil_pada
"dr. Ryski Meilia Novarina, Sp D.V.E",rumah_sakit,"5,0",729,,,0811-3889-5111,https://instagram.com/meilianova?utm_medium=copy_link,,,"https://www.google.com/maps/place/dr.+Ryski+Meilia+Novarina,+Sp+D.V.E/data=!4m7!3m6!1s0x2e77ff256117ed0f:0x643657ff8085a4ec!8m2!3d-7.1657874!4d112.6004187!16s%2Fg%2F11rhccwvz1!19sChIJD-0XYSX_dy4R7KSFgP9XNmQ?authuser=0&hl=id&rclk=1",2026-07-17 14:13
Loby rumah sakit semen,rumah_sakit,"5,0",2,,,(031) 398740,,,,https://www.google.com/maps/place/Loby+rumah+sakit+semen/data=!4m7!3m6!1s0x2dd80164d84bdf8f:0x2e72e1ce1ce5a7e6!8m2!3d-7.1662479!4d112.6422606!16s%2Fg%2F11hzpnm844!19sChIJj99L2GQB2C0R5qflHM7hci4?authuser=0&hl=id&rclk=1,2026-07-17 14:13
Loby rawat jalan,rumah_sakit,,,,,(031) 3987840,,,,https://www.google.com/maps/place/Loby+rawat+jalan/data=!4m7!3m6!1s0x2dd8012b92d526a9:0xf9b30848ba630565!8m2!3d-7.166384!4d112.6423288!16s%2Fg%2F11h4zq3yq8!19sChIJqSbVkisB2C0RZQVjukgIs_k?authuser=0&hl=id&rclk=1,2026-07-17 14:13
Praktik dr. Ilyas Prabowo,rumah_sakit,"4,8",49,,,,,,,https://www.google.com/maps/place/Praktik+dr.+Ilyas+Prabowo/data=!4m7!3m6!1s0x2e77ffd6ad6bbf15:0x6d23afc2f95a796b!8m2!3d-7.1585118!4d112.6140888!16s%2Fg%2F11gfh_lz2g!19sChIJFb9rrdb_dy4Ra3la-cKvI20?authuser=0&hl=id&rclk=1,2026-07-17 14:13
Lobby Belakang Paviliun RS.SEMEN GRESIK,rumah_sakit,"5,0",3,,,,,,,https://www.google.com/maps/place/Lobby+Belakang+Paviliun+RS.SEMEN+GRESIK/data=!4m7!3m6!1s0x2dd801a5477f67bd:0x6a22e95f0de798c5!8m2!3d-7.1655389!4d112.6426204!16s%2Fg%2F11j3m80f3x!19sChIJvWd_R6UB2C0RxZjnDV_pImo?authuser=0&hl=id&rclk=1,2026-07-17 14:13
UGD RS Semen Gresik,rumah_sakit,"3,7",11,,,,https://www.rssemengresik.com/instalasi-gawat-darurat,,,https://www.google.com/maps/place/UGD+RS+Semen+Gresik/data=!4m7!3m6!1s0x2dd801e4517c9087:0xfec864507b7d6485!8m2!3d-7.1665763!4d112.6422757!16s%2Fg%2F11fs21znmk!19sChIJh5B8UeQB2C0RhWR9e1BkyP4?authuser=0&hl=id&rclk=1,2026-07-17 14:13
Lobby Belakang Rs.petro kimia,rumah_sakit,"3,0",1,,,,,,,https://www.google.com/maps/place/Lobby+Belakang+Rs.petro+kimia/data=!4m7!3m6!1s0x2dd801aea43e82f5:0xfb0dca7f9ed10608!8m2!3d-7.1598563!4d112.643054!16s%2Fg%2F11h8ytfwq1!19sChIJ9YI-pK4B2C0RCAbRnn_KDfs?authuser=0&hl=id&rclk=1,2026-07-17 14:14
eRDe Clinic,rumah_sakit,"4,5",128,,,0878-0878-3996,,,,https://www.google.com/maps/place/eRDe+Clinic/data=!4m7!3m6!1s0x2dd800787c78aa41:0xc4fc0d86b0dfbfd9!8m2!3d-7.160406!4d112.620399!16s%2Fg%2F11cn3qcc9d!19sChIJQap4fHgA2C0R2b_fsIYN_MQ?authuser=0&hl=id&rclk=1,2026-07-17 14:14
KPP Pratama Gresik,rumah_sakit,"4,0",334,,,(031) 3952693,,,,https://www.google.com/maps/place/KPP+Pratama+Gresik/data=!4m7!3m6!1s0x2e77ffdb244190c5:0x41c8f706fd6655f4!8m2!3d-7.1665263!4d112.6054708!16s%2Fg%2F1tq7ctfs!19sChIJxZBBJNv_dy4R9FVm_Qb3yEE?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Lobby rawat jalan ibnusina,rumah_sakit,"5,0",1,,,,,,,https://www.google.com/maps/place/Lobby+rawat+jalan+ibnusina/data=!4m7!3m6!1s0x2e77ff00739012cd:0x9ad6be682a59b3be!8m2!3d-7.1679205!4d112.6011837!16s%2Fg%2F11y0fplyz0!19sChIJzRKQcwD_dy4RvrNZKmi-1po?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Lobby UGD RS.Muhammadiyah Gresik,rumah_sakit,"3,0",2,,,,,,,https://www.google.com/maps/place/Lobby+UGD+RS.Muhammadiyah+Gresik/data=!4m7!3m6!1s0x2dd80122b4b16b7b:0xe61555adc093f237!8m2!3d-7.1507272!4d112.6550161!16s%2Fg%2F11j3nl7y8y!19sChIJe2uxtCIB2C0RN_KTwK1VFeY?authuser=0&hl=id&rclk=1,2026-07-17 14:14
GKB (Gresik Kota Baru),rumah_sakit,"4,7",1795,,,,,,,https://www.google.com/maps/place/GKB+%28Gresik+Kota+Baru%29/data=!4m7!3m6!1s0x2e77ffd05d8aa607:0x2679a9e34768c0fe!8m2!3d-7.1595358!4d112.618502!16s%2Fg%2F11mjg9x030!19sChIJB6aKXdD_dy4R_sBoR-OpeSY?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Gurah (Tanpa Rasa Sakit) & Ruqyah Syar'iyyah.,rumah_sakit,"5,0",2,,,0822-4560-2619,,,,https://www.google.com/maps/place/Gurah+%28Tanpa+Rasa+Sakit%29+%26+Ruqyah+Syar%27iyyah./data=!4m7!3m6!1s0x2dd8006ee513ef27:0x6d5f9e1b3a3c6c76!8m2!3d-7.1644922!4d112.6363405!16s%2Fg%2F11f3s8zc4l!19sChIJJ-8T5W4A2C0Rdmw8OhueX20?authuser=0&hl=id&rclk=1,2026-07-17 14:14
IGD VVIP RS Grha Husada,rumah_sakit,"1,0",1,,,,,,,https://www.google.com/maps/place/IGD+VVIP+RS+Grha+Husada/data=!4m7!3m6!1s0x2dd8010027d522a7:0x7633140b72f9e086!8m2!3d-7.1540292!4d112.645874!16s%2Fg%2F11vwrpmbbx!19sChIJpyLVJwAB2C0RhuD5cgsUM3Y?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Ruang Bersalin Rumah Sakit Semen Gresik,rumah_sakit,,,,,,,,,https://www.google.com/maps/place/Ruang+Bersalin+Rumah+Sakit+Semen+Gresik/data=!4m7!3m6!1s0x2dd8010075dc5d85:0x796b9eb1b3a463cb!8m2!3d-7.1687565!4d112.6483234!16s%2Fg%2F11vt0xfld4!19sChIJhV3cdQAB2C0Ry2Oks7Gea3k?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Terapi Perilaku Rumah Sakit Grha Husada Gresik,rumah_sakit,"3,0",2,,,,,,,https://www.google.com/maps/place/Terapi+Perilaku+Rumah+Sakit+Grha+Husada+Gresik/data=!4m7!3m6!1s0x2dd80135800f7e9d:0x9cf5248e129488b4!8m2!3d-7.1602241!4d112.6422128!16s%2Fg%2F11rkfz_vq9!19sChIJnX4PgDUB2C0RtIiUEo4k9Zw?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Instalasi Rawat Inap,rumah_sakit,,,,,,,,,https://www.google.com/maps/place/Instalasi+Rawat+Inap/data=!4m7!3m6!1s0x2dd800698bb8dfb9:0xd6098eb882f4a2c7!8m2!3d-7.1665604!4d112.641905!16s%2Fg%2F1hm6gs5ws!19sChIJud-4i2kA2C0Rx6L0griOCdY?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Rumah Sakit Wates Husada Gresik,rumah_sakit,"4,8",2404,,,(031) 7922351,https://www.facebook.com/rswateshusada/,,,https://www.google.com/maps/place/Rumah+Sakit+Wates+Husada+Gresik/data=!4m7!3m6!1s0x2dd80051b37555f3:0xe7b03f970b351119!8m2!3d-7.2708906!4d112.4427568!16s%2Fg%2F1pzrws4v0!19sChIJ81V1s1EA2C0RGRE1C5c_sOc?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Faskes Tingkat 1 BP Jamsostek 115,rumah_sakit,"2,8",5,,,(031) 51168374,,,,https://www.google.com/maps/place/Faskes+Tingkat+1+BP+Jamsostek+115/data=!4m7!3m6!1s0x2dd80002bf2e2ab3:0x9eb04f57629fe4a1!8m2!3d-7.1911527!4d112.630642!16s%2Fg%2F11b6gp5x35!19sChIJsyouvwIA2C0RoeSfYldPsJ4?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Perumahan Graha Bunder Asri,rumah_sakit,"4,4",653,,,,,,,https://www.google.com/maps/place/Perumahan+Graha+Bunder+Asri/data=!4m7!3m6!1s0x2e77ffc41837d399:0x49c1e11d1869b9d9!8m2!3d-7.1673898!4d112.6028359!16s%2Fg%2F1hm62klmf!19sChIJmdM3GMT_dy4R2blpGB3hwUk?authuser=0&hl=id&rclk=1,2026-07-17 14:14
FASKES TINGKAT I POLKES 05.09.24 GRESIK,rumah_sakit,,,,,,,,,https://www.google.com/maps/place/FASKES+TINGKAT+I+POLKES+05.09.24+GRESIK/data=!4m7!3m6!1s0x2dd801052d2e56c7:0x8d8fc426ed66e176!8m2!3d-7.1676218!4d112.6400213!16s%2Fg%2F11h8n20nlz!19sChIJx1YuLQUB2C0RduFm7SbEj40?authuser=0&hl=id&rclk=1,2026-07-17 14:14
Halte Trans Jatim RS Semen Gresik II,rumah_sakit,"4,6",53,,,,https://twitter.com/JatimTrans,,,https://www.google.com/maps/place/Halte+Trans+Jatim+RS+Semen+Gresik+II/data=!4m7!3m6!1s0x2dd801002c26dce1:0xbae428d9ff4feb6b!8m2!3d-7.166773!4d112.641444!16s%2Fg%2F11s7nvkwwq!19sChIJ4dwmLAAB2C0Ra-tP_9ko5Lo?authuser=0&hl=id&rclk=1,2026-07-17 14:14
e-Library Casemix RPSG,rumah_sakit,,,,,0856-0845-7499,,,,https://www.google.com/maps/place/e-Library+Casemix+RPSG/data=!4m7!3m6!1s0x2dd8010ede18858d:0x86fbaa6dcecc8b70!8m2!3d-7.1591465!4d112.6434647!16s%2Fg%2F11yrg7ml7b!19sChIJjYUY3g4B2C0RcIvMzm2q-4Y?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Rumah sakit pinanti,rumah_sakit,,,,,,,,,https://www.google.com/maps/place/Rumah+sakit+pinanti/data=!4m7!3m6!1s0x2dd80100616c2717:0x2479c18dcae74c6d!8m2!3d-7.1510271!4d112.6514897!16s%2Fg%2F11y2j9qy_1!19sChIJFydsYQAB2C0RbUznyo3BeSQ?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Perumahan Mutiara Graha Agung,rumah_sakit,"4,3",113,,,,,,,https://www.google.com/maps/place/Perumahan+Mutiara+Graha+Agung/data=!4m7!3m6!1s0x2e77ffc4ece54277:0xa5a8c54d5733d944!8m2!3d-7.1681922!4d112.6067191!16s%2Fg%2F1hm4tj3bg!19sChIJd0Ll7MT_dy4RRNkzV03FqKU?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Kec Gresik,rumah_sakit,,,,,,,,,https://www.google.com/maps/place/Kec+Gresik/data=!4m7!3m6!1s0x2dd8010028ab25cd:0x71b27c0ec2866b5f!8m2!3d-7.1607655!4d112.6468332!16s%2Fg%2F11w3f5q7nl!19sChIJzSWrKAAB2C0RX2uGwg58snE?authuser=0&hl=id&rclk=1,2026-07-17 14:15
RS. Surya Medika,rumah_sakit,"4,6",1560,,,0812-3538-8380,http://suryamedika.com/,,,https://www.google.com/maps/place/RS.+Surya+Medika/data=!4m7!3m6!1s0x2dd7fd883c793503:0xb126a01ff376992a!8m2!3d-7.301689!4d112.6208427!16s%2Fg%2F1hm4fgnn1!19sChIJAzV5PIj91y0RKpl28x-gJrE?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Dokter Hewan Gresik,rumah_sakit,"4,3",6,,,0818-332-744,,,,https://www.google.com/maps/place/Dokter+Hewan+Gresik/data=!4m7!3m6!1s0x2e77fe28510ab5b1:0x9df49efb91e5a48b!8m2!3d-7.1447674!4d112.6174387!16s%2Fg%2F11c5hxbwy3!19sChIJsbUKUSj-dy4Ri6Tlkfue9J0?authuser=0&hl=id&rclk=1,2026-07-17 14:15
RSUD Gresik Sehati,rumah_sakit,"4,9",67,,,(031) 35909008,,,,https://www.google.com/maps/place/RSUD+Gresik+Sehati/data=!4m7!3m6!1s0x2e7805000b3b7655:0xa465f82cea661e98!8m2!3d-7.3244937!4d112.5235099!16s%2Fg%2F11lcncn68l!19sChIJVXY7CwAFeC4RmB5m6iz4ZaQ?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Pusat Sunat Modern Gresik,rumah_sakit,"4,9",62,,,0813-5738-4392,http://www.pusatsunatmoderngresik.com/,,,https://www.google.com/maps/place/Pusat+Sunat+Modern+Gresik/data=!4m7!3m6!1s0x2dd8006bdf3cbb73:0x7b239630c6727674!8m2!3d-7.1666625!4d112.6395312!16s%2Fg%2F11f3jn6l0p!19sChIJc7s832sA2C0RdHZyxjCWI3s?authuser=0&hl=id&rclk=1,2026-07-17 14:15
CGV Icon Mall Gresik,rumah_sakit,"4,8",4261,,,(021) 29200100,https://www.cgv.id/?utm_source=google_&utm_medium=gbprofile_&utm_campaign=websitegbp,,,https://www.google.com/maps/place/CGV+Icon+Mall+Gresik/data=!4m7!3m6!1s0x2e77fff15d1af27b:0x314d7f2b13790e40!8m2!3d-7.1662952!4d112.6012128!16s%2Fg%2F11f8yvs2zk!19sChIJe_IaXfH_dy4RQA55Eyt_TTE?authuser=0&hl=id&rclk=1,2026-07-17 14:15
PUSKEMAS PEMBANTU KEDANYANG,rumah_sakit,"4,1",15,,,,,,,https://www.google.com/maps/place/PUSKEMAS+PEMBANTU+KEDANYANG/data=!4m7!3m6!1s0x2e77ffe5458612b9:0xfeac214b019e3d83!8m2!3d-7.1826863!4d112.6089836!16s%2Fg%2F11c2nj2vvx!19sChIJuRKGReX_dy4Rgz2eAUshrP4?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Ruang Fisiotheraphy,rumah_sakit,"5,0",2,,,,,,,https://www.google.com/maps/place/Ruang+Fisiotheraphy/data=!4m7!3m6!1s0x2dd80102eacce4ef:0x2f6df215d0ae234b!8m2!3d-7.1590906!4d112.6429396!16s%2Fg%2F11j8g8nfnq!19sChIJ7-TM6gIB2C0RSyOu0BXybS8?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Gresik Kota Baru,rumah_sakit,"4,7",653,,,0812-1766-570,,,,https://www.google.com/maps/place/Gresik+Kota+Baru/data=!4m7!3m6!1s0x2e77fe2b171e3889:0x31991cb614a56d77!8m2!3d-7.1509496!4d112.6152011!16s%2Fg%2F11h0vtx2fp!19sChIJiTgeFyv-dy4Rd22lFLYcmTE?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Rumah Sakit Eka Husada,rumah_sakit,"4,1",1211,,,0811-3850-9999,http://www.ekahusada.com/,,,https://www.google.com/maps/place/Rumah+Sakit+Eka+Husada/data=!4m7!3m6!1s0x2e78076f2c137053:0x53fac856c71488b6!8m2!3d-7.2917819!4d112.5759469!16s%2Fg%2F11f650syy_!19sChIJU3ATLG8HeC4RtogUx1bI-lM?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Klinik & Laboratorium Parahita Gresik,rumah_sakit,"4,7",273,,,(031) 3981455,http://www.labparahita.com/,,,https://www.google.com/maps/place/Klinik+%26+Laboratorium+Parahita+Gresik/data=!4m7!3m6!1s0x2dd80040d97c7533:0x447f547dc1cb514b!8m2!3d-7.1676509!4d112.6541788!16s%2Fg%2F1tz2vzyh!19sChIJM3V82UAA2C0RS1HLwX1Uf0Q?authuser=0&hl=id&rclk=1,2026-07-17 14:15
RSI Mabarrot MWC NU Bungah,rumah_sakit,"4,4",276,,,(031) 35949000,https://rsimnu.web.id/,,,https://www.google.com/maps/place/RSI+Mabarrot+MWC+NU+Bungah/data=!4m7!3m6!1s0x2e77e32ae7de3303:0x1913161fe0903272!8m2!3d-7.0469032!4d112.5584798!16s%2Fg%2F1hm3yfpc8!19sChIJAzPe5yrjdy4RcjKQ4B8WExk?authuser=0&hl=id&rclk=1,2026-07-17 14:15
Griya Suci Permai Baru,rumah_sakit,"4,3",208,,,,,,,https://www.google.com/maps/place/Griya+Suci+Permai+Baru/data=!4m7!3m6!1s0x2e77fe4abe47d55b:0x750053119f9d24fe!8m2!3d-7.1525761!4d112.5913336!16s%2Fg%2F11bychff9v!19sChIJW9VHvkr-dy4R_iSdnxFTAHU?authuser=0&hl=id&rclk=1,2026-07-17 14:16
Gress Mall,rumah_sakit,"4,7",11974,,,0821-4010-0200,http://www.gressmall.co.id/,,,https://www.google.com/maps/place/Gress+Mall/data=!4m7!3m6!1s0x2e77ffd6888c9a41:0xe0ca38b7110032d!8m2!3d-7.1580637!4d112.6160628!16s%2Fg%2F11cs5myk0x!19sChIJQZqMiNb_dy4RLQMQcYujDA4?authuser=0&hl=id&rclk=1,2026-07-17 14:16
Klinik & Apotek Semen Gresik GKB,rumah_sakit,"4,8",114,,,0811-3523-506,https://www.rssemengresik.com/klinikkami,,,https://www.google.com/maps/place/Klinik+%26+Apotek+Semen+Gresik+GKB/data=!4m7!3m6!1s0x2e77fe28ecb80317:0xe019a350572f1aa1!8m2!3d-7.1458156!4d112.6148856!16s%2Fg%2F1q67prwpb!19sChIJFwO47Cj-dy4RoRovV1CjGeA?authuser=0&hl=id&rclk=1,2026-07-17 14:16
RS Randegansari Husada,rumah_sakit,"4,4",1123,,,(031) 7509317,https://rsrandegansari.com/,,,https://www.google.com/maps/place/RS+Randegansari+Husada/data=!4m7!3m6!1s0x2dd7fd6e497b73ed:0x24e9ef60c603ed8e!8m2!3d-7.3233053!4d112.6349915!16s%2Fg%2F11b6jjw6r_!19sChIJ7XN7SW791y0Rju0DxmDv6SQ?authuser=0&hl=id&rclk=1,2026-07-17 14:16
