nama,kategori,rating,jumlah_ulasan,tipe,alamat,telepon,website,latitude,longitude,url_maps,diambil_pada
Klinik Panglima Sudirman,puskesmas,"4,1",33,,,,,,,https://www.google.com/maps/place/Klinik+Panglima+Sudirman/data=!4m7!3m6!1s0x2dd80047cd567609:0x9cd533ba0762cfe5!8m2!3d-7.1684231!4d112.6548453!16s%2Fg%2F1pzwhqk3m!19sChIJCXZWzUcA2C0R5c9iB7oz1Zw?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Rumah Sakit Petrokimia Gresik,puskesmas,"4,8",4763,,,(031) 3978658,http://www.rspetrokimiagresik.com/,,,https://www.google.com/maps/place/Rumah+Sakit+Petrokimia+Gresik/data=!4m7!3m6!1s0x2dd8006786a9e931:0x4fbd6a3d061e26d0!8m2!3d-7.1593072!4d112.6433279!16s%2Fg%2F1tf92368!19sChIJMemphmcA2C0R0CYeBj1qvU8?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Balai Desa Randuagung,puskesmas,"4,4",124,,,0852-3043-6657,,,,https://www.google.com/maps/place/Balai+Desa+Randuagung/data=!4m7!3m6!1s0x2dd80079c6c60957:0xc75029f9b539912a!8m2!3d-7.1614725!4d112.6235935!16s%2Fg%2F11btt7br_4!19sChIJVwnGxnkA2C0RKpE5tfkpUMc?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Rumah Sakit Semen Gresik,puskesmas,"4,8",4328,,,(031) 3987840,http://www.rssemengresik.com/,,,https://www.google.com/maps/place/Rumah+Sakit+Semen+Gresik/data=!4m7!3m6!1s0x2dd800699266bab5:0xb832020d32181f77!8m2!3d-7.1661252!4d112.6423254!16s%2Fg%2F1tdrzms2!19sChIJtbpmkmkA2C0Rdx8YMg0CMrg?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Petshop & Pet Care Grooming Kawan Hewan,puskesmas,"4,9",120,,,0851-5845-3302,http://www.kawanhewan.com/,,,https://www.google.com/maps/place/Petshop+%26+Pet+Care+Grooming+Kawan+Hewan/data=!4m7!3m6!1s0x2e77ff69009a91b9:0xd941e0b71c5f28b0!8m2!3d-7.1740115!4d112.604313!16s%2Fg%2F11qr0ggkyk!19sChIJuZGaAGn_dy4RsChfHLfgQdk?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Klinik Mabarrot Hasyimiyah NU Manyar,puskesmas,"4,8",211,,,0823-3366-9990,,,,https://www.google.com/maps/place/Klinik+Mabarrot+Hasyimiyah+NU+Manyar/data=!4m7!3m6!1s0x2e77fe0e86cb6845:0x22f14154496ae95d!8m2!3d-7.1206815!4d112.6025509!16s%2Fg%2F11b81tm0bm!19sChIJRWjLhg7-dy4RXelqSVRB8SI?authuser=0&hl=id&rclk=1,2026-07-17 14:19
puskesmas pembantu gulomantung,puskesmas,"5,0",2,,,,,,,https://www.google.com/maps/place/puskesmas+pembantu+gulomantung/data=!4m7!3m6!1s0x2dd801d2d2fe29cb:0x16ca02b00c3b2bb6!8m2!3d-7.1919893!4d112.6291878!16s%2Fg%2F11t_hxvbx7!19sChIJyyn-0tIB2C0Rtis7DLACyhY?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Kahv Dental Care Gresik - Klinik Dokter Gigi Gresik,puskesmas,"5,0",132,,,0812-3529-7636,,,,https://www.google.com/maps/place/Kahv+Dental+Care+Gresik+-+Klinik+Dokter+Gigi+Gresik/data=!4m7!3m6!1s0x2e77ffa5529b2545:0x93c66b0546ad0dd4!8m2!3d-7.1426465!4d112.6166575!16s%2Fg%2F11v0z8q32g!19sChIJRSWbUqX_dy4R1A2tRgVrxpM?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Klinik Pelabuhan Gresik,puskesmas,"3,0",1,,,(031) 3978610,,,,https://www.google.com/maps/place/Klinik+Pelabuhan+Gresik/data=!4m7!3m6!1s0x2dd800574fffffff:0x93fe86cde95b65e5!8m2!3d-7.1550917!4d112.6563328!16s%2Fg%2F11bc7rs28x!19sChIJ____T1cA2C0R5WVb6c2G_pM?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Petro Graha Medika,puskesmas,"4,5",17,,,(031) 3978658,http://petrograhamedika.com/,,,https://www.google.com/maps/place/Petro+Graha+Medika/data=!4m7!3m6!1s0x2dd8006719f3f02f:0xe2cc583353b52ac4!8m2!3d-7.1593821!4d112.6433108!16s%2Fg%2F11bc7qpmq6!19sChIJL_DzGWcA2C0RxCq1UzNYzOI?authuser=0&hl=id&rclk=1,2026-07-17 14:19
Poliklinik POLRES Gresik,puskesmas,"4,8",10,,,(031) 3983131,http://urkespolresgresik.wordpress.com/,,,https://www.google.com/maps/place/Poliklinik+POLRES+Gresik/data=!4m7!3m6!1s0x2dd800573ead53a7:0xa532be4f6c40c4e0!8m2!3d-7.1554798!4d112.6580593!16s%2Fg%2F11b6d1lpcx!19sChIJp1OtPlcA2C0R4MRAbE--MqU?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Rumah Sakit Muhammadiyah Gresik,puskesmas,"4,7",1886,,,(031) 3981275,,,,https://www.google.com/maps/place/Rumah+Sakit+Muhammadiyah+Gresik/data=!4m7!3m6!1s0x2dd800f7f816b29f:0xaee3520246294c9!8m2!3d-7.1506013!4d112.6548632!16s%2Fg%2F1tdnhjw9!19sChIJn7IW-PcA2C0RyZRiJCA17go?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Kantor Kesehatan Pelabuhan Kelas 1 Surabaya Wilker Gresik,puskesmas,"4,5",48,,,(031) 99101370,,,,https://www.google.com/maps/place/Kantor+Kesehatan+Pelabuhan+Kelas+1+Surabaya+Wilker+Gresik/data=!4m7!3m6!1s0x2dd8005122a195e7:0xa67dca85af04ffc8!8m2!3d-7.1568159!4d112.6592598!16s%2Fg%2F11cjpb_sv7!19sChIJ55WhIlEA2C0RyP8Er4XKfaY?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Puskemas pembantu Desa Roomo,puskesmas,"5,0",3,,,,,,,https://www.google.com/maps/place/Puskemas+pembantu+Desa+Roomo/data=!4m7!3m6!1s0x2dd8009b36a199f3:0xcf57018116bdd77e!8m2!3d-7.1417599!4d112.6275387!16s%2Fg%2F11b74vpcm4!19sChIJ85mhNpsA2C0Rfte9FoEBV88?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Puskesmas Pembantu Karangkiring,puskesmas,"5,0",1,,,,,,,https://www.google.com/maps/place/Puskesmas+Pembantu+Karangkiring/data=!4m7!3m6!1s0x2dd8002945dc8c73:0x9a61473a1e6d0eb2!8m2!3d-7.1863364!4d112.6604838!16s%2Fg%2F1hm5w29ls!19sChIJc4zcRSkA2C0Rsg5tHjpHYZo?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Rumah Sakit Grha Husada,puskesmas,"4,6",502,,,0821-3117-7207,https://rsgrhahusada.com/,,,https://www.google.com/maps/place/Rumah+Sakit+Grha+Husada/data=!4m7!3m6!1s0x2dd8005e53c4e819:0xa73af0845e0e3e58!8m2!3d-7.1539938!4d112.6462823!16s%2Fg%2F1pzpxspfv!19sChIJGejEU14A2C0RWD4OXoTwOqc?authuser=0&hl=id&rclk=1,2026-07-17 14:20
ubed mantri paytren,puskesmas,,,,,0857-5588-2706,,,,https://www.google.com/maps/place/ubed+mantri+paytren/data=!4m7!3m6!1s0x2dd800f585a8c5cf:0xbefd2e8f335835a5!8m2!3d-7.1507107!4d112.64728!16s%2Fg%2F11gbfdw0kx!19sChIJz8WohfUA2C0RpTVYM48u_b4?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Dokter Hewan & Klinik Hewan,puskesmas,"4,2",40,,,0818-332-744,,,,https://www.google.com/maps/place/Dokter+Hewan+%26+Klinik+Hewan/data=!4m7!3m6!1s0x2e77ff6c316be4f5:0xa22b84aca1526dc8!8m2!3d-7.1409668!4d112.6170576!16s%2Fg%2F11fhqnxs8z!19sChIJ9eRrMWz_dy4RyG1SoayEK6I?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Puskesmas Cerme,puskesmas,"4,0",337,,,(031) 7990007,https://puskesmascerme.co.id/,,,https://www.google.com/maps/place/Puskesmas+Cerme/data=!4m7!3m6!1s0x2e78010766a80eb9:0xe4ad9dcd98c696b7!8m2!3d-7.2363937!4d112.5645208!16s%2Fg%2F1hm68c41j!19sChIJuQ6oZgcBeC4Rt5bGmM2dreQ?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Puskesmas Duduk Sampeyan,puskesmas,"3,9",184,,,(031) 3903118,http://pkmdudukspy.id/,,,https://www.google.com/maps/place/Puskesmas+Duduk+Sampeyan/data=!4m7!3m6!1s0x2e77f92babca29cf:0x799714ac7f943aac!8m2!3d-7.1547314!4d112.5213926!16s%2Fg%2F1hm3g20x_!19sChIJzynKqyv5dy4RrDqUf6wUl3k?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Masjid Al-Aqsho,puskesmas,"4,9",43,,,0857-5501-2312,,,,https://www.google.com/maps/place/Masjid+Al-Aqsho/data=!4m7!3m6!1s0x2e77ffb8301f2c4f:0x49a5d4ad537545c8!8m2!3d-7.1427779!4d112.6166493!16s%2Fg%2F11h_1l4rc4!19sChIJTywfMLj_dy4RyEV1U63UpUk?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Rumah Sakit Islam Nyai Ageng Pinatih,puskesmas,"4,9",2538,,,(031) 3981167,http://rsinyaiagengpinatih.com/,,,https://www.google.com/maps/place/Rumah+Sakit+Islam+Nyai+Ageng+Pinatih/data=!4m7!3m6!1s0x2dd8005bcbec7d23:0x64e1b30acf8f5178!8m2!3d-7.1568165!4d112.6521523!16s%2Fg%2F1hm5j2rm5!19sChIJI33sy1sA2C0ReFGPzwqz4WQ?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Puskesmas Desa Banjasari,puskesmas,,,,,,,,,https://www.google.com/maps/place/Puskesmas+Desa+Banjasari/data=!4m7!3m6!1s0x2e77ffa4d44013b3:0xc06b5e8f06e5b637!8m2!3d-7.133588!4d112.5913068!16s%2Fg%2F11q_4rxwwc!19sChIJsxNA1KT_dy4RN7blBo9ea8A?authuser=0&hl=id&rclk=1,2026-07-17 14:20
RADJA PLASTIK SERBA LIMA RIBU,puskesmas,"5,0",3,,,0813-3297-5579,,,,https://www.google.com/maps/place/RADJA+PLASTIK+SERBA+LIMA+RIBU/data=!4m7!3m6!1s0x2dd801000bf10fd9:0x404876f006210330!8m2!3d-7.1668919!4d112.6386243!16s%2Fg%2F11ywpsmb5z!19sChIJ2Q_xCwAB2C0RMAMhBvB2SEA?authuser=0&hl=id&rclk=1,2026-07-17 14:20
Puskesmas Kepatihan,puskesmas,"4,4",394,,,0856-4859-3945,,,,https://www.google.com/maps/place/Puskesmas+Kepatihan/data=!4m7!3m6!1s0x2e78008cbc8472f3:0x173c22dc8d6e6df1!8m2!3d-7.2402101!4d112.597098!16s%2Fg%2F1hm1xx7lg!19sChIJ83KEvIwAeC4R8W1ujdwiPBc?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Sidorukun Public Health Center,puskesmas,,,,,,,,,https://www.google.com/maps/place/Sidorukun+Public+Health+Center/data=!4m7!3m6!1s0x2dd801c74b568bbf:0x58640e3807b7d141!8m2!3d-7.1724399!4d112.6628167!16s%2Fg%2F11h3bh075v!19sChIJv4tWS8cB2C0RQdG3BzgOZFg?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Puskesmas Pembantu Leran,puskesmas,,,,,,,,,https://www.google.com/maps/place/Puskesmas+Pembantu+Leran/data=!4m7!3m6!1s0x2e77ffeca989d649:0x358683f60a154b2!8m2!3d-7.1246385!4d112.593988!16s%2Fg%2F11h24q8j2r!19sChIJSdaJqez_dy4RslShYD9oWAM?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Pasar Pondok Permata Suci Gresik,puskesmas,"4,6",318,,,(031) 83994299,,,,https://www.google.com/maps/place/Pasar+Pondok+Permata+Suci+Gresik/data=!4m7!3m6!1s0x2e77fe3546fb16ab:0xaeba68868422d997!8m2!3d-7.1513998!4d112.5977236!16s%2Fg%2F1pzr_q37h!19sChIJqxb7RjX-dy4Rl9kihIZouq4?authuser=0&hl=id&rclk=1,2026-07-17 14:21
RAWON BALUNG GAJAH,puskesmas,"4,8",44,,,0857-8183-8468,,,,https://www.google.com/maps/place/RAWON+BALUNG+GAJAH/data=!4m7!3m6!1s0x2e77ff00717250af:0xad1d79ca6e794485!8m2!3d-7.1426253!4d112.6167222!16s%2Fg%2F11xp9gv3cf!19sChIJr1BycQD_dy4RhUR5bsp5Ha0?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Dinas Komunikasi dan Informatika Kabupaten Gresik,puskesmas,"4,4",8,,,(031) 3975454,,,,https://www.google.com/maps/place/Dinas+Komunikasi+dan+Informatika+Kabupaten+Gresik/data=!4m7!3m6!1s0x2dd800693391c9b9:0xe3b26c18259ef294!8m2!3d-7.1651118!4d112.6379896!16s%2Fg%2F11c74kv0st!19sChIJucmRM2kA2C0RlPKeJRhssuM?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Wahana Ekspresi Poesponegoro,puskesmas,"4,3",279,,,,,,,https://www.google.com/maps/place/Wahana+Ekspresi+Poesponegoro/data=!4m7!3m6!1s0x2dd800453e069663:0x5e4508dd2bb415cc!8m2!3d-7.1621055!4d112.6537139!16s%2Fg%2F11b6bkb7y2!19sChIJY5YGPkUA2C0RzBW0K90IRV4?authuser=0&hl=id&rclk=1,2026-07-17 14:21
jalan MH Thamrin,puskesmas,"5,0",1,,,,,,,https://www.google.com/maps/place/jalan+MH+Thamrin/data=!4m7!3m6!1s0x2dd8013ed3a91ea5:0x3f53d8e3f96f5275!8m2!3d-7.157617!4d112.6522299!16s%2Fg%2F11rg6ct4b7!19sChIJpR6p0z4B2C0RdVJv-ePYUz8?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Ruang Konfiden,puskesmas,"5,0",3,,,0856-0491-7832,,,,https://www.google.com/maps/place/Ruang+Konfiden/data=!4m7!3m6!1s0x2e77ff225d639d0f:0xf1135d828fce813!8m2!3d-7.1426253!4d112.6167222!16s%2Fg%2F11rrpx3r2n!19sChIJD51jXSL_dy4RE-j8KNg1EQ8?authuser=0&hl=id&rclk=1,2026-07-17 14:21
UPT. PUSKESMAS SEMBAYAT,puskesmas,"4,1",91,,,,,,,https://www.google.com/maps/place/UPT.+PUSKESMAS+SEMBAYAT/data=!4m7!3m6!1s0x2e77fd01a4a28beb:0xb8ee421fd8762d1!8m2!3d-7.0710701!4d112.5745114!16s%2Fg%2F11g8pftlcg!19sChIJ64uipAH9dy4R0WKH_SHkjgs?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Puskesmas Menganti,puskesmas,"3,0",2,,,(031) 7991989,,,,https://www.google.com/maps/place/Puskesmas+Menganti/data=!4m7!3m6!1s0x2e7801b00003fdf1:0x87c37f694790ec64!8m2!3d-7.226079!4d112.560292!16s%2Fg%2F1pzwy8m9m!19sChIJ8f0DALABeC4RZOyQR2l_w4c?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Kec. Kebomas,puskesmas,,,,,,,,,https://www.google.com/maps/place/Kec.+Kebomas/data=!4m7!3m6!1s0x2e77ffe21060c5fb:0xf13e0d710d74139b!8m2!3d-7.1659185!4d112.6145136!16s%2Fg%2F1hm3sq9kx!19sChIJ-8VgEOL_dy4RmxN0DXENPvE?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Masjid Jami' Gresik,puskesmas,"4,8",2179,,,,,,,https://www.google.com/maps/place/Masjid+Jami%27+Gresik/data=!4m7!3m6!1s0x2dd8005a74c24b85:0xbfb3742ddd866611!8m2!3d-7.1571135!4d112.6550344!16s%2Fg%2F11j1f__j45!19sChIJhUvCdFoA2C0REWaG3S10s78?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Rusunawa Gulomantung,puskesmas,"4,2",205,,,,,,,https://www.google.com/maps/place/Rusunawa+Gulomantung/data=!4m7!3m6!1s0x2dd8000291d66055:0x279325462604f7e8!8m2!3d-7.1917357!4d112.6297462!16s%2Fg%2F1hm4whwnx!19sChIJVWDWkQIA2C0R6PcEJkYlkyc?authuser=0&hl=id&rclk=1,2026-07-17 14:21
Momoyo sunan giri,puskesmas,"4,7",287,,,0812-2112-6699,,,,https://www.google.com/maps/place/Momoyo+sunan+giri/data=!4m7!3m6!1s0x2dd801ce2bad4c19:0x2e27aa929b630f4b!8m2!3d-7.1707372!4d112.635332!16s%2Fg%2F11s9_pyjfx!19sChIJGUytK84B2C0RSw9jm5KqJy4?authuser=0&hl=id&rclk=1,2026-07-17 14:21
TOKO PAKAN BUDI BOMAS,puskesmas,"5,0",1,,,,,,,,2026-07-17 14:22
