nama,kategori,rating,jumlah_ulasan,tipe,alamat,telepon,website,latitude,longitude,url_maps,diambil_pada
SD MUHAMMADIYAH 1 GKB GRESIK (SD Mugeb) MUGEB PRIMARY SCHOOL,sekolah_dasar,,,,,0812-2165-5474,https://sdmuhammadiyah1gkb.sch.id/,,,https://www.google.com/maps/place/SD+MUHAMMADIYAH+1+GKB+GRESIK+%28SD+Mugeb%29+MUGEB+PRIMARY+SCHOOL/data=!4m7!3m6!1s0x2e77ffd732229bfb:0x260ab3eba56baf53!8m2!3d-7.1611729!4d112.614389!16s%2Fg%2F11ckr80p0g!19sChIJ-5siMtf_dy4RU69rpeuzCiY?authuser=0&hl=id&rclk=1,2026-07-17 14:25
SDN Lumpur,sekolah_dasar,,,,,(031) 3986788,,,,https://www.google.com/maps/place/SDN+Lumpur/data=!4m7!3m6!1s0x2dd8005f7e42d555:0x5a1bcec63b732a7e!8m2!3d-7.1510772!4d112.6473199!16s%2Fg%2F1hm30g6wz!19sChIJVdVCfl8A2C0RfipzO8bOG1o?authuser=0&hl=id&rclk=1,2026-07-17 14:25
UPT SD NEGERI 44 GRESIK,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/UPT+SD+NEGERI+44+GRESIK/data=!4m7!3m6!1s0x2dd80165d7d2a2d5:0x86f9fe983b4a6103!8m2!3d-7.1433218!4d112.6293712!16s%2Fg%2F11q8s_rmb3!19sChIJ1aLS12UB2C0RA2FKO5j--YY?authuser=0&hl=id&rclk=1,2026-07-17 14:25
SD NEGERI 1 TLOGOPATUT,sekolah_dasar,,,,,(031) 3974301,,,,https://www.google.com/maps/place/SD+NEGERI+1+TLOGOPATUT/data=!4m7!3m6!1s0x2dd80042a54425df:0xccad1d69dc92e0c1!8m2!3d-7.162217!4d112.64457!16s%2Fg%2F11b6gg2ndn!19sChIJ3yVEpUIA2C0RweCS3Gkdrcw?authuser=0&hl=id&rclk=1,2026-07-17 14:25
UPT SDN 10 GRESIK,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/UPT+SDN+10+GRESIK/data=!4m7!3m6!1s0x2dd801211d90209b:0x8a8a4cb01f7e69b1!8m2!3d-7.1626546!4d112.6474263!16s%2Fg%2F11lkmhkclb!19sChIJmyCQHSEB2C0RsWl-H7BMioo?authuser=0&hl=id&rclk=1,2026-07-17 14:25
SDN SIDOKUMPUL 6 GRESIK,sekolah_dasar,,,,,(031) 3979700,,,,https://www.google.com/maps/place/SDN+SIDOKUMPUL+6+GRESIK/data=!4m7!3m6!1s0x2dd80043f8a0bb33:0x4a5dac7796c08de3!8m2!3d-7.165748!4d112.649659!16s%2Fg%2F11b6qbn6w4!19sChIJM7ug-EMA2C0R443AlnesXUo?authuser=0&hl=id&rclk=1,2026-07-17 14:26
UPT SD NEGERI 5 GRESIK,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/UPT+SD+NEGERI+5+GRESIK/data=!4m7!3m6!1s0x2dd8014ff8e4320f:0xc9d8acf55830d460!8m2!3d-7.1619371!4d112.6532458!16s%2Fg%2F11vc07jvxr!19sChIJDzLk-E8B2C0RYNQwWPWs2Mk?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SDN Gending,sekolah_dasar,,,,,(031) 3978570,,,,https://www.google.com/maps/place/SDN+Gending/data=!4m7!3m6!1s0x2dd80022d31801e5:0xee15517a015b7bd7!8m2!3d-7.1814882!4d112.6461847!16s%2Fg%2F1hm5b9631!19sChIJ5QEY0yIA2C0R13tbAXpRFe4?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SD AT - THOHIRIYAH,sekolah_dasar,,,,,(031) 23879677,,,,https://www.google.com/maps/place/SD+AT+-+THOHIRIYAH/data=!4m7!3m6!1s0x2dd800512271554d:0x23b86c82044c6fc9!8m2!3d-7.1567024!4d112.6591892!16s%2Fg%2F1hm1wcq3k!19sChIJTVVxIlEA2C0RyW9MBIJsuCM?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SDN 1 Sidomoro,sekolah_dasar,,,,,(031) 3975290,,,,https://www.google.com/maps/place/SDN+1+Sidomoro/data=!4m7!3m6!1s0x2dd80047a164088b:0x7904804e1696c4f6!8m2!3d-7.1693149!4d112.6530059!16s%2Fg%2F1hm642dc9!19sChIJiwhkoUcA2C0R9sSWFk6ABHk?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SDN 1 Randuagung,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/SDN+1+Randuagung/data=!4m7!3m6!1s0x2dd8019392ed7273:0x4b653b9ff9c13ad2!8m2!3d-7.159191!4d112.6229168!16s%2Fg%2F11h1279gkw!19sChIJc3LtkpMB2C0R0jrB-Z87ZUs?authuser=0&hl=id&rclk=1,2026-07-17 14:26
UPT SDN 18 Gresik,sekolah_dasar,,,,,,https://www.instagram.com/uptsdn18gresik?igsh=Z3ZmOWY3OGpncjc2,,,https://www.google.com/maps/place/UPT+SDN+18+Gresik/data=!4m7!3m6!1s0x2dd80192e6342641:0x7b52d4b60e04918f!8m2!3d-7.1836957!4d112.6295178!16s%2Fg%2F11kp_6m7bw!19sChIJQSY05pIB2C0Rj5EEDrbUUns?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SD Muhammadiyah Kompleks Gresik (SD MUGRES) -Kampus A,sekolah_dasar,,,,,,http://www.sdmugres.sch.id/,,,https://www.google.com/maps/place/SD+Muhammadiyah+Kompleks+Gresik+%28SD+MUGRES%29+-Kampus+A/data=!4m7!3m6!1s0x2dd801aa83152315:0x40f7ae9237dc6447!8m2!3d-7.1493991!4d112.6556995!16s%2Fg%2F11r3578kmt!19sChIJFSMVg6oB2C0RR2TcN5Ku90A?authuser=0&hl=id&rclk=1,2026-07-17 14:26
Upt Sd Negeri 52 Gresik,sekolah_dasar,"5,0",3,,,,,,,https://www.google.com/maps/place/Upt+Sd+Negeri+52+Gresik/data=!4m7!3m6!1s0x2e77ff986b3dfe0d:0x6102ed8c7e532215!8m2!3d-7.1756684!4d112.5824827!16s%2Fg%2F11qg28_mjr!19sChIJDf49a5j_dy4RFSJTfoztAmE?authuser=0&hl=id&rclk=1,2026-07-17 14:26
UPT SD NEGERI 380 GRESIK,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/UPT+SD+NEGERI+380+GRESIK/data=!4m7!3m6!1s0x2e65497ee4f025fd:0x55cd7b6e33960ba6!8m2!3d-7.1299092!4d112.6259046!16s%2Fg%2F11tfxbvyzl!19sChIJ_SXw5H5JZS4RpguWM257zVU?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SDN Segoromadu,sekolah_dasar,,,,,(031) 3970618,,,,https://www.google.com/maps/place/SDN+Segoromadu/data=!4m7!3m6!1s0x2dd80021b8ae0039:0xd84109637a41d2b3!8m2!3d-7.188266!4d112.645261!16s%2Fg%2F1hm506ylf!19sChIJOQCuuCEA2C0Rs9JBemMJQdg?authuser=0&hl=id&rclk=1,2026-07-17 14:26
Sekolah Dasar Muhammadiyah 3 Gresik,sekolah_dasar,,,,,(031) 3976790,,,,https://www.google.com/maps/place/Sekolah+Dasar+Muhammadiyah+3+Gresik/data=!4m7!3m6!1s0x2dd8004e2f58d727:0xf6fb656fb654f453!8m2!3d-7.1570045!4d112.6591616!16s%2Fg%2F1pzt06mk8!19sChIJJ9dYL04A2C0RU_RUtm9l-_Y?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SD Putra Darul Islam,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/SD+Putra+Darul+Islam/data=!4m7!3m6!1s0x2dd80057a44b03bf:0x3aacb39caa863ca4!8m2!3d-7.1527382!4d112.6574632!16s%2Fg%2F1hm54bsbx!19sChIJvwNLpFcA2C0RpDyGqpyzrDo?authuser=0&hl=id&rclk=1,2026-07-17 14:26
Dinas Pendidikan Kabupaten Gresik,sekolah_dasar,"4,1",55,,,(031) 3981315,http://dispendik.gresikkab.go.id/,,,https://www.google.com/maps/place/Dinas+Pendidikan+Kabupaten+Gresik/data=!4m7!3m6!1s0x2dd800415562ec3d:0x90315163f1c74b13!8m2!3d-7.1677694!4d112.6531826!16s%2Fg%2F1hc0zq6bm!19sChIJPexiVUEA2C0RE0vH8WNRMZA?authuser=0&hl=id&rclk=1,2026-07-17 14:26
"UPT SDN 51 GRESIK, YOSOWILANGUN",sekolah_dasar,,,,,,,,,"https://www.google.com/maps/place/UPT+SDN+51+GRESIK,+YOSOWILANGUN/data=!4m7!3m6!1s0x2e77ff1689762b8d:0x2afe376c09eacb10!8m2!3d-7.1477703!4d112.6163415!16s%2Fg%2F11t0tgxx50!19sChIJjSt2iRb_dy4REMvqCWw3_io?authuser=0&hl=id&rclk=1",2026-07-17 14:26
UPT SMP Negeri 3 Gresik,sekolah_dasar,,,,,(031) 3983789,,,,https://www.google.com/maps/place/UPT+SMP+Negeri+3+Gresik/data=!4m7!3m6!1s0x2dd8004579e2ef0f:0x22f4ede551dc78aa!8m2!3d-7.1678387!4d112.6539216!16s%2Fg%2F1tj5b1_f!19sChIJD-_ieUUA2C0RqnjcUeXt9CI?authuser=0&hl=id&rclk=1,2026-07-17 14:26
SMK Semen Gresik,sekolah_dasar,"4,5",57,,,0852-5722-2266,http://www.smksemengresik.sch.id/,,,https://www.google.com/maps/place/SMK+Semen+Gresik/data=!4m7!3m6!1s0x2dd80043af1f06a9:0x3569cd01c0b98de9!8m2!3d-7.1640525!4d112.6473457!16s%2Fg%2F1hm316bbv!19sChIJqQYfr0MA2C0R6Y25wAHNaTU?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD Muhammadiyah Manyar Gresik (SDMM),sekolah_dasar,,,,,(031) 3959349,http://sdmm.sch.id/,,,https://www.google.com/maps/place/SD+Muhammadiyah+Manyar+Gresik+%28SDMM%29/data=!4m7!3m6!1s0x2e77fe2f3696bb89:0x4d03c0cb0d7ca255!8m2!3d-7.1442853!4d112.6135413!16s%2Fg%2F1hm29kv3t!19sChIJibuWNi_-dy4RVaJ8DcvAA00?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD - Yimi,sekolah_dasar,,,,,(031) 3984366,http://yimigresik.sch.id/,,,https://www.google.com/maps/place/SD+-+Yimi/data=!4m7!3m6!1s0x2dd8004feacf2ebd:0x528ae038a9466b61!8m2!3d-7.161944!4d112.656993!16s%2Fg%2F11b6dydctv!19sChIJvS7P6k8A2C0RYWtGqTjgilI?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD SETIA BUDHI,sekolah_dasar,,,,,(031) 3982893,https://www.instagram.com/sdsetiabudhi_gresik,,,https://www.google.com/maps/place/SD+SETIA+BUDHI/data=!4m7!3m6!1s0x2dd80050c6f98ee7:0x2b45228b3cf1cbe6!8m2!3d-7.1566751!4d112.6576313!16s%2Fg%2F11b6dwzn8s!19sChIJ5475xlAA2C0R5svxPIsiRSs?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD Semen Gresik,sekolah_dasar,,,,,0812-1618-3928,,,,https://www.google.com/maps/place/SD+Semen+Gresik/data=!4m7!3m6!1s0x2dd8004051145f75:0x172cb30f43a1675c!8m2!3d-7.1693392!4d112.6464065!16s%2Fg%2F1hm382cd9!19sChIJdV8UUUAA2C0RXGehQw-zLBc?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD MURI,sekolah_dasar,,,,,(031) 39921239,https://instagram.com/sdmurigresik?igshid=MzRlODBiNWFlZA==,,,https://www.google.com/maps/place/SD+MURI/data=!4m7!3m6!1s0x2dd800729745c285:0xeb1d37e24066fe1f!8m2!3d-7.1713564!4d112.6303681!16s%2Fg%2F1hm3lg2mj!19sChIJhcJFl3IA2C0RH_5mQOI3Hes?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SDIT Al Ibrah Gresik,sekolah_dasar,,,,,(031) 3955022,http://sditalibrah.sch.id/,,,https://www.google.com/maps/place/SDIT+Al+Ibrah+Gresik/data=!4m7!3m6!1s0x2e77ffb8bc914f27:0xe1b6bcb44f39452f!8m2!3d-7.146837!4d112.615652!16s%2Fg%2F1hm6cqkmw!19sChIJJ0-RvLj_dy4RL0U5T7S8tuE?authuser=0&hl=id&rclk=1,2026-07-17 14:27
Daris School Gresik,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/Daris+School+Gresik/data=!4m7!3m6!1s0x2dd801d19cd9e00b:0x9afaf9173e8b7a4c!8m2!3d-7.1566123!4d112.6571349!16s%2Fg%2F11jfr_jyq_!19sChIJC-DZnNEB2C0RTHqLPhf5-po?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SMP MUHAMMADIYAH 1 GRESIK,sekolah_dasar,,,,,,https://smpmuh1gresik.sch.id/,,,https://www.google.com/maps/place/SMP+MUHAMMADIYAH+1+GRESIK/data=!4m7!3m6!1s0x2dd801f2195f5589:0x90433dafc8888652!8m2!3d-7.1496832!4d112.6553167!16s%2Fg%2F11ks13zrs5!19sChIJiVVfGfIB2C0RUoaIyK89Q5A?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD NU NURUL ISHLAH,sekolah_dasar,,,,,,,,,https://www.google.com/maps/place/SD+NU+NURUL+ISHLAH/data=!4m7!3m6!1s0x2dd8007a41a3aabf:0xca3587e1d1b9db06!8m2!3d-7.1608507!4d112.6275817!16s%2Fg%2F11g726rsyx!19sChIJv6qjQXoA2C0RBtu50eGHNco?authuser=0&hl=id&rclk=1,2026-07-17 14:27
Smp Yimi Gresik Full Day School,sekolah_dasar,,,,,,http://yimigresik.sch.id/,,,https://www.google.com/maps/place/Smp+Yimi+Gresik+Full+Day+School/data=!4m7!3m6!1s0x2dd80043535281ab:0x4dbf2bf593a3b6b0!8m2!3d-7.161275!4d112.650641!16s%2Fg%2F1pzrjf2jj!19sChIJq4FSU0MA2C0RsLajk_Urv00?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD IRADA FULL DAY EDUCATION,sekolah_dasar,,,,,0821-4845-2126,http://sdiradafde.sch.id/,,,https://www.google.com/maps/place/SD+IRADA+FULL+DAY+EDUCATION/data=!4m7!3m6!1s0x2dd80073eaa5f50b:0xe06e07261b75137d!8m2!3d-7.1738609!4d112.6064477!16s%2Fg%2F11s2ymv16c!19sChIJC_Wl6nMA2C0RfRN1GyYHbuA?authuser=0&hl=id&rclk=1,2026-07-17 14:27
SD MUHAMMADIYAH GKB 2 GRESIK ( Berlian school ),sekolah_dasar,,,,,0895-1960-1234,http://www.sdmgkb2.sch.id/,,,https://www.google.com/maps/place/SD+MUHAMMADIYAH+GKB+2+GRESIK+%28+Berlian+school+%29/data=!4m7!3m6!1s0x2e77fe35110fbe1f:0xfee27527eaf405fe!8m2!3d-7.1519507!4d112.5980049!16s%2Fg%2F1hm5gqv3x!19sChIJH74PETX-dy4R_gX06id14v4?authuser=0&hl=id&rclk=1,2026-07-17 14:27
